"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000743013002,000743013002,2,240,,,,
000743013002,000743016001,2,240,,,,
000743013002,000743016002,2,240,,,,
000743013101,000743013102,2,240,,,,
000743013102,000743013101,2,240,,,,
000743013201,000743013201,2,240,,,,
000743013201,000743013202,2,240,,,,
000743013202,000743013201,2,240,,,,
000743013301,000743013301,2,240,,,,
000743013301,000743013302,2,240,,,,
000743013302,000743013301,2,240,,,,
000743013302,000743013302,2,240,,,,
000743013401,000743013402,2,240,,,,
000743013402,000743013401,2,240,,,,
000743013501,000743013502,2,240,,,,
000743013502,000743013501,2,240,,,,
000743013602,000743013601,2,240,,,,
000743013601,000743013602,2,240,,,,
000743013702,000743013701,2,240,,,,
000743013701,000743013702,2,240,,,,
000743013901,000743013902,2,240,,,,
000743013902,000743013901,2,240,,,,
000743014001,000743014002,2,240,,,,
000743014002,000743014001,2,240,,,,
000743014002,000743014002,2,240,,,,
000743014101,000743014101,2,240,,,,
000743014101,000743014102,2,240,,,,
000743014102,000743014101,2,240,,,,
000743014102,000743014102,2,240,,,,
000743014201,000743014201,2,240,,,,
000743014201,000743014202,2,240,,,,
000743014202,000743014201,2,240,,,,
000743014202,000743014202,2,240,,,,
000743014502,000743014501,2,240,,,,
000743014501,000743014502,2,240,,,,
000743014601,000743014601,2,240,,,,
000743014601,000743014602,2,240,,,,
000743014602,000743014601,2,240,,,,
000743014602,000743014602,2,240,,,,
000743016001,000743013001,2,240,,,,
000743016001,000743013002,2,240,,,,
000743016001,000743016001,2,240,,,,
000743016001,000743016002,2,240,,,,
000743016002,000743013001,2,240,,,,
000743016002,000743013002,2,240,,,,
000743016002,000743016001,2,240,,,,
000743016002,000743016002,2,240,,,,
000743016101,000743016101,2,240,,,,
000743016101,000743016102,2,240,,,,
000743016102,000743016101,2,240,,,,
000743016102,000743016102,2,240,,,,
000743016301,000743016301,2,240,,,,
000743016301,000743016302,2,240,,,,
000743016302,000743016301,2,240,,,,
000743016302,000743016302,2,240,,,,
000743016401,000743016401,2,240,,,,
000743016401,000743016402,2,240,,,,
000743016402,000743016401,2,240,,,,
000743016402,000743016402,2,240,,,,
000743016501,000743016502,2,240,,,,
000743016502,000743016501,2,240,,,,
000743016602,000743016601,2,240,,,,
000743016601,000743016602,2,240,,,,
000743016702,000743016701,2,240,,,,
000743016701,000743016702,2,240,,,,
000743016801,000743016802,2,240,,,,
000743016802,000743016801,2,240,,,,
000743016901,000743016902,2,240,,,,
000743016902,000743016901,2,240,,,,
000743017001,000743017002,2,240,,,,
000743017002,000743017001,2,240,,,,
000743020001,000743020002,2,240,,,,
000743020002,000743020001,2,240,,,,
000743020101,000743020102,2,240,,,,
000743020102,000743020101,2,240,,,,
000743020202,000743020201,2,240,,,,
000743020201,000743020202,2,240,,,,
000743020301,000743020301,2,240,,,,
000743020301,000743020302,2,240,,,,
000743020302,000743020301,2,240,,,,
000743020401,000743020401,2,240,,,,
000743020401,000743020402,2,240,,,,
000743020402,000743020401,2,240,,,,
000743021302,000743021301,2,240,,,,
000743021301,000743021302,2,240,,,,
000743021402,000743021402,2,240,,,,
000743021402,000743021401,2,240,,,,
000743021401,000743021402,2,240,,,,
000743022101,000743022101,2,240,,,,
000743022101,000743022102,2,240,,,,
000743022102,000743022101,2,240,,,,
000743022102,000743022102,2,240,,,,
000743022201,000743022202,2,240,,,,
000743022202,000743022201,2,240,,,,
000743022301,000743022301,2,240,,,,
000743022301,000743022302,2,240,,,,
000743022302,000743022301,2,240,,,,
000743022302,000743022302,2,240,,,,
000743022401,000743022402,2,240,,,,
000743022401,000743022409,2,240,,,,
000743022402,000743022401,2,240,,,,
000743022402,000743022402,2,240,,,,
000743022402,000743022409,2,240,,,,
000743022409,000743022401,2,240,,,,
000743022409,000743022402,2,240,,,,
000743022502,000743022501,2,240,,,,
000743022501,000743022502,2,240,,,,
000743022601,000743022602,2,240,,,,
000743022602,000743022601,2,240,,,,
000743022701,000743022702,2,240,,,,
000743022702,000743022701,2,240,,,,
000743022801,000743022802,2,240,,,,
000743022802,000743022801,2,240,,,,
000743022901,000743022902,2,240,,,,
000743022902,000743022901,2,240,,,,
000743023001,000743023002,2,240,,,,
000743023002,000743023001,2,240,,,,
000743023201,000743023202,2,240,,,,
000743023202,000743023201,2,240,,,,
000743023302,000743023301,2,240,,,,
000743023301,000743023302,2,240,,,,
000743023901,000743023902,2,240,,,,
000743023902,000743023901,2,240,,,,
000743024001,000743024001,2,240,,,,
000743024001,000743024002,2,240,,,,
000743024002,000743024001,2,240,,,,
000743024002,000743024002,2,240,,,,
000743024101,000743024101,2,240,,,,
000743024101,000743024102,2,240,,,,
000743024102,000743024101,2,240,,,,
000743024102,000743024102,2,240,,,,
000743025501,000743025501,2,240,,,,
000743025501,000743025502,2,240,,,,
000743025502,000743025501,2,240,,,,
000743025502,000743025502,2,240,,,,
000743025601,000743025602,2,240,,,,
000743025602,000743025601,2,240,,,,
000743025602,000743025602,2,240,,,,
000743026001,000743026002,2,240,,,,
000743026501,000743026501,2,240,,,,
000743026501,000743026502,2,240,,,,
000743026502,000743026501,2,240,,,,
000743026502,000743026502,2,240,,,,
000743026601,000743026602,2,240,,,,
000743026602,000743026601,2,240,,,,
000743026602,000743026602,2,240,,,,
000743027001,000743027002,2,240,,,,
000743027002,000743027001,2,240,,,,
000743027101,000743027102,2,240,,,,
000743027102,000743027101,2,240,,,,
000743027501,000743027501,2,240,,,,
000743027501,000743027502,2,240,,,,
000743027502,000743027501,2,240,,,,
000743027502,000743027502,2,240,,,,
000743027602,000743027602,2,240,,,,
000743027702,000743027701,2,240,,,,
000743027701,000743027702,2,240,,,,
000743027801,000743027801,2,240,,,,
000743027801,000743027802,2,240,,,,
000743027802,000743027801,2,240,,,,
000743027802,000743027802,2,240,,,,
000743028002,000743028002,2,240,,,,
000743028101,000743028102,2,240,,,,
000743028102,000743028101,2,240,,,,
000743028701,000743028701,2,240,,,,
000743028701,000743028702,2,240,,,,
000743028702,000743028701,2,240,,,,
000743028702,000743028702,2,240,,,,
000743028801,000743028802,2,240,,,,
000743028802,000743028801,2,240,,,,
000743028901,000743028902,2,240,,,,
000743028902,000743028901,2,240,,,,
000743029001,000743029001,2,240,,,,
000743029001,000743029002,2,240,,,,
000743029002,000743029001,2,240,,,,
000743029002,000743029002,2,240,,,,
000743029101,000743029101,2,240,,,,
000743029101,000743029102,2,240,,,,
000743029102,000743029101,2,240,,,,
000743029102,000743029102,2,240,,,,
000743029601,000743029601,2,240,,,,
000743029601,000743029602,2,240,,,,
000743029602,000743029601,2,240,,,,
000743029602,000743029602,2,240,,,,
000743029701,000743029701,2,240,,,,
000743029701,000743029702,2,240,,,,
000743029702,000743029701,2,240,,,,
000743029702,000743029702,2,240,,,,
000743029902,000743029902,2,240,,,,
000743030001,000743030001,2,240,,,,
000743030001,000743030002,2,240,,,,
000743030002,000743030001,2,240,,,,
000743030002,000743030002,2,240,,,,
000743030401,000743030401,2,240,,,,
000743030401,000743030402,2,240,,,,
000743030402,000743030401,2,240,,,,
000743030402,000743030402,2,240,,,,
000743030801,000743030802,2,240,,,,
000743030802,000743030801,2,240,,,,
000743030902,000743030902,2,240,,,,
000743030902,000743030901,2,240,,,,
000743030901,000743030902,2,240,,,,
000743031202,000743031202,2,240,,,,
000743031202,000743031201,2,240,,,,
000743031201,000743031202,2,240,,,,
000743031201,000743031201,2,240,,,,
000743032001,000743032002,2,240,,,,
000743032002,000743032001,2,240,,,,
000743032101,000743032102,2,240,,,,
000743032102,000743032101,2,240,,,,
000743032201,000743032202,2,240,,,,
000743032202,000743032201,2,240,,,,
000743032301,000743032302,2,240,,,,
000743032302,000743032301,2,240,,,,
000743032402,000743032401,2,240,,,,
000743032401,000743032402,2,240,,,,
000743032501,000743032502,2,240,,,,
000743032502,000743032501,2,240,,,,
000743032601,000743032601,2,240,,,,
000743032601,000743032602,2,240,,,,
000743032602,000743032601,2,240,,,,
000743032602,000743032602,2,240,,,,
000743032702,000743032701,2,240,,,,
000743032702,000743032702,2,240,,,,
000743032711,000743032711,2,240,,,,
000743032711,000743032712,2,240,,,,
000743032712,000743032711,2,240,,,,
000743032712,000743032712,2,240,,,,
000743032801,000743032802,2,240,,,,
000743032802,000743032801,2,240,,,,
000743036002,000743036001,2,240,,,,
000743036001,000743036002,2,240,,,,
000743036101,000743036102,2,240,,,,
000743036102,000743036101,2,240,,,,
000743036201,000743036202,2,240,,,,
000743036202,000743036201,2,240,,,,
000743036301,000743036302,2,240,,,,
000743036302,000743036301,2,240,,,,
000743036501,000743036502,2,240,,,,
000743036502,000743036501,2,240,,,,
000743036601,000743036602,2,240,,,,
000743036602,000743036601,2,240,,,,
000743036702,000743036701,2,240,,,,
000743036701,000743036702,2,240,,,,
000743036801,000743036802,2,240,,,,
000743036802,000743036801,2,240,,,,
000743036901,000743036902,2,240,,,,
000743036902,000743036901,2,240,,,,
000743037101,000743037102,2,240,,,,
000743037102,000743037101,2,240,,,,
000743037201,000743037202,2,240,,,,
000743037202,000743037201,2,240,,,,
000743037301,000743037302,2,240,,,,
000743037302,000743037301,2,240,,,,
000743037601,000743037602,2,240,,,,
000743037602,000743037601,2,240,,,,
000743037701,000008600264,2,240,,,,
000743037701,000743037702,2,240,,,,
000743037702,000008600264,2,240,,,,
000743037702,000743037701,2,240,,,,
000743037801,000743037802,2,240,,,,
000743037802,000743037801,2,240,,,,
000743038601,000743038601,2,240,,,,
000743038601,000743038602,2,240,,,,
000743038602,000743038601,2,240,,,,
000743038602,000743038602,2,240,,,,
000743038701,000743038701,2,240,,,,
000743038701,000743038702,2,240,,,,
000743038702,000743038701,2,240,,,,
000743038702,000743038702,2,240,,,,
000743038801,000743038801,2,240,,,,
000743038801,000743038802,2,240,,,,
000743038802,000743038801,2,240,,,,
000743038802,000743038802,2,240,,,,
000743038902,000743038902,2,240,,,,
000743038902,000743038901,2,240,,,,
000743038901,000743038902,2,240,,,,
000743038901,000743038901,2,240,,,,
000743039102,000008600263,2,240,,,,
000743040001,000743040001,2,240,,,,
000743040001,000743040002,2,240,,,,
000743040002,000743040001,2,240,,,,
000743040002,000743040002,2,240,,,,
000743040101,000743040101,2,240,,,,
000743040101,000743040102,2,240,,,,
000743040102,000743040101,2,240,,,,
000743040102,000743040102,2,240,,,,
000743040201,000743040201,2,240,,,,
000743040201,000743040202,2,240,,,,
000743040202,000743040201,2,240,,,,
000743040202,000743040202,2,240,,,,
000743040301,000743040302,2,240,,,,
000743040302,000743040301,2,240,,,,
000743040401,000743040402,2,240,,,,
000743040402,000743040401,2,240,,,,
000743040501,000743040501,2,240,,,,
000743040501,000743040502,2,240,,,,
000743040502,000743040501,2,240,,,,
000743040502,000743040502,2,240,,,,
000743041201,000743041202,2,240,,,,
000743041202,000743041201,2,240,,,,
000743041502,000743041501,2,240,,,,
000743041501,000743041502,2,240,,,,
000743041601,000743041601,2,240,,,,
000743041601,000743041602,2,240,,,,
000743041602,000743041601,2,240,,,,
000743041602,000743041602,2,240,,,,
000743041701,000743041702,2,240,,,,
000743041702,000743041701,2,240,,,,
000743042001,000743042002,2,240,,,,
000743042001,000743042003,2,240,,,,
000743042002,000743042001,2,240,,,,
000743042002,000743042003,2,240,,,,
000743042003,000743042001,2,240,,,,
000743042003,000743042002,2,240,,,,
000743042301,000743042301,2,240,,,,
000743042301,000743042302,2,240,,,,
000743042302,000743042301,2,240,,,,
000743042302,000743042302,2,240,,,,
000743042401,000743042402,2,240,,,,
000743042402,000743042401,2,240,,,,
000743045001,000743045002,2,240,,,,
000743045002,000743045001,2,240,,,,
000743045002,000743045002,2,240,,,,
000743045101,000743045101,2,240,,,,
000743045202,000743045201,2,240,,,,
000743045201,000743045202,2,240,,,,
000743045201,000743045201,2,240,,,,
000743050001,000743050001,2,240,,,,
000743050001,000743050002,2,240,,,,
000743050002,000743050001,2,240,,,,
000743050002,000743050002,2,240,,,,
000743050201,000743050201,2,240,,,,
000743050201,000743050202,2,240,,,,
000743050202,000743050201,2,240,,,,
000743050301,000743050301,2,240,,,,
000743050301,000743050302,2,240,,,,
000743050302,000743050301,2,240,,,,
000743050401,000743050401,2,240,,,,
000743050401,000743050402,2,240,,,,
000743050402,000743050401,2,240,,,,
000743050502,000743050502,2,240,,,,
000743050502,000743050501,2,240,,,,
000743050501,000743050502,2,240,,,,
000743054902,000743054901,2,240,,,,
000743054901,000743054902,2,240,,,,
000743055201,000743055202,2,240,,,,
000743055201,000743055204,2,240,,,,
000743055201,000743055205,2,240,,,,
000743055202,000743055201,2,240,,,,
000743055202,000743055202,2,240,,,,
000743055202,000743055204,2,240,,,,
000743055202,000743055205,2,240,,,,
000743055204,000743055201,2,240,,,,
000743055204,000743055202,2,240,,,,
000743055204,000743055204,2,240,,,,
000743055204,000743055205,2,240,,,,
000743055205,000743055201,2,240,,,,
000743055205,000743055202,2,240,,,,
000743055205,000743055204,2,240,,,,
000743055301,000743055301,2,240,,,,
000743055402,000743055402,2,240,,,,
000743055402,000743055401,2,240,,,,
000743055502,000743055501,2,240,,,,
000743055501,000743055502,2,240,,,,
000743055501,000743055501,2,240,,,,
000743055604,000743055602,2,240,,,,
000743055604,000743055601,2,240,,,,
000743055602,000743055604,2,240,,,,
000743055602,000743055601,2,240,,,,
000743055601,000743055604,2,240,,,,
000743055601,000743055602,2,240,,,,
000743055601,000743055601,2,240,,,,
000743055701,000743055701,2,240,,,,
000743055701,000743055702,2,240,,,,
000743055702,000743055701,2,240,,,,
000743055801,000743055801,2,240,,,,
000743055801,000743055802,2,240,,,,
000743055802,000743055801,2,240,,,,
000743056001,000743056001,2,240,,,,
000743056001,000743056002,2,240,,,,
000743056002,000743056001,2,240,,,,
000743056201,000743056202,2,240,,,,
000743056202,000743056201,2,240,,,,
000743056901,000743056901,2,240,,,,
000743056901,000743056902,2,240,,,,
000743056902,000743056901,2,240,,,,
000743056902,000743056902,2,240,,,,
000743057009,000743057009,2,240,,,,
000743057201,000743057202,2,240,,,,
000743057202,000743057201,2,240,,,,
000743100101,000743100102,2,240,,,,
000743100102,000743100101,2,240,,,,
000743100509,000743100509,2,240,,,,
000743700402,000743700402,2,240,,,,
000743700402,000743700401,2,240,,,,
000743700401,000743700402,2,240,,,,
000743700401,000743700401,2,240,,,,
000743700502,000008600266,2,240,,,,
000743700502,000743700501,2,240,,,,
000743700502,000743700502,2,240,,,,
000743700502,000743700503,2,240,,,,
000743700502,000743700504,2,240,,,,
000743700502,000743700505,2,240,,,,
000743701501,000743701501,2,240,,,,
000743701501,000743701502,2,240,,,,
000743701502,000743701501,2,240,,,,
000743701502,000743701502,2,240,,,,
000743701602,000743701602,2,240,,,,
000745000131,000745000132,2,240,,,,
000745000132,000745000131,2,240,,,,
000745000311,000745000311,2,240,,,,
000745000311,000745000312,2,240,,,,
000745000312,000745000311,2,240,,,,
000745000312,000745000312,2,240,,,,
000745000321,000745000321,2,240,,,,
000745000321,000745000322,2,240,,,,
000745000322,000745000321,2,240,,,,
000745000322,000745000322,2,240,,,,
000745000331,000745000331,2,240,,,,
000745000331,000745000332,2,240,,,,
000745000332,000745000331,2,240,,,,
000745000332,000745000332,2,240,,,,
000745000341,000745000341,2,240,,,,
000745000341,000745000342,2,240,,,,
000745000342,000745000341,2,240,,,,
000745000342,000745000342,2,240,,,,
000745000402,000745000403,2,240,,,,
000745000402,000745000401,2,240,,,,
000745000403,000745000402,2,240,,,,
000745000403,000745000403,2,240,,,,
000745000403,000745000401,2,240,,,,
000745000401,000745000402,2,240,,,,
000745000401,000745000403,2,240,,,,
000745000401,000745000401,2,240,,,,
000745000701,000745000701,2,240,,,,
000745000701,000745000702,2,240,,,,
000745000702,000745000701,2,240,,,,
000745000702,000745000702,2,240,,,,
000745000801,000745000801,2,240,,,,
000745000801,000745000802,2,240,,,,
000745000801,000745000803,2,240,,,,
000745000802,000745000801,2,240,,,,
000745000802,000745000802,2,240,,,,
000745000802,000745000803,2,240,,,,
000745000803,000745000801,2,240,,,,
000745000803,000745000802,2,240,,,,
000745000803,000745000803,2,240,,,,
000745000902,000745000902,2,240,,,,
000745000902,000745000901,2,240,,,,
000745000901,000745000902,2,240,,,,
000745000901,000745000901,2,240,,,,
000745001011,000745001011,2,240,,,,
000745001011,000745001019,2,240,,,,
000745001021,000745001021,2,240,,,,
000745001021,000745001029,2,240,,,,
000745001202,000745001201,2,240,,,,
000745001202,000745001202,2,240,,,,
000745001301,000745001301,2,240,,,,
000745001301,000745001302,2,240,,,,
000745001302,000745001301,2,240,,,,
000745001302,000745001302,2,240,,,,
000745001401,000745001401,2,240,,,,
000745001401,000745001402,2,240,,,,
000745001402,000745001401,2,240,,,,
000745001402,000745001402,2,240,,,,
000745001501,000745001501,2,240,,,,
000745001501,000745001502,2,240,,,,
000745001502,000745001501,2,240,,,,
000745001502,000745001502,2,240,,,,
000745001701,000745001701,2,240,,,,
000745001701,000745001702,2,240,,,,
000745001702,000745001701,2,240,,,,
000745001702,000745001702,2,240,,,,
000745001802,000745001801,2,240,,,,
000745001802,000745001802,2,240,,,,
000745001812,000745001812,2,240,,,,
000745001911,000745001911,2,240,,,,
000745001911,000745001912,2,240,,,,
000745001912,000745001911,2,240,,,,
000745001912,000745001912,2,240,,,,
000745001921,000745001921,2,240,,,,
000745001921,000745001922,2,240,,,,
000745001922,000745001921,2,240,,,,
000745001922,000745001922,2,240,,,,
000745001932,000745001932,2,240,,,,
000745001932,000745001931,2,240,,,,
000745001931,000745001932,2,240,,,,
000745001931,000745001931,2,240,,,,
000745001941,000745001941,2,240,,,,
000745001941,000745001942,2,240,,,,
000745001942,000745001941,2,240,,,,
000745001942,000745001942,2,240,,,,
000745002001,000745002002,2,240,,,,
000745002002,000745002001,2,240,,,,
000745002101,000745002102,2,240,,,,
000745002102,000745002101,2,240,,,,
000745002201,000745002202,2,240,,,,
000745002202,000745002201,2,240,,,,
000745002301,000745002301,2,240,,,,
000745002301,000745002302,2,240,,,,
000745002302,000745002301,2,240,,,,
000745002302,000745002302,2,240,,,,
000745003001,000745003002,2,240,,,,
000745003002,000745003001,2,240,,,,
000745003101,000745003101,2,240,,,,
000745003201,000745003201,2,240,,,,
000745010201,000745010201,2,240,,,,
000745010201,000745010202,2,240,,,,
000745010202,000745010201,2,240,,,,
000745010202,000745010202,2,240,,,,
000745010301,000745010302,2,240,,,,
000745010302,000745010301,2,240,,,,
000745010401,000745010401,2,240,,,,
000745010501,000745010501,2,240,,,,
000745010501,000745010502,2,240,,,,
000745010502,000745010501,2,240,,,,
000745010502,000745010502,2,240,,,,
000745010601,000745010601,2,240,,,,
000745010601,000745010602,2,240,,,,
000745010602,000745010601,2,240,,,,
000745010602,000745010602,2,240,,,,
000745010701,000745010702,2,240,,,,
000745010702,000745010701,2,240,,,,
000745010802,000745010801,2,240,,,,
000745010801,000745010802,2,240,,,,
000745010901,000745010902,2,240,,,,
000745010902,000745010901,2,240,,,,
000745011002,000745011002,2,240,,,,
000745011101,000745011102,2,240,,,,
000745011102,000745011101,2,240,,,,
000745011202,000745011201,2,240,,,,
000745011202,000745011202,2,240,,,,
000745011211,000745011211,2,240,,,,
000745011211,000745011212,2,240,,,,
000745011212,000745011211,2,240,,,,
000745011212,000745011212,2,240,,,,
000745011301,000745011301,2,240,,,,
000745011301,000745011302,2,240,,,,
000745011302,000745011301,2,240,,,,
000745011401,000745011401,2,240,,,,
000745011401,000745011402,2,240,,,,
000745011402,000745011401,2,240,,,,
000745011601,000745011601,2,240,,,,
000745011601,000745011602,2,240,,,,
000745011602,000745011601,2,240,,,,
000745011701,000745011701,2,240,,,,
000745011701,000745011702,2,240,,,,
000745011702,000745011701,2,240,,,,
000745011702,000745011702,2,240,,,,
000745011801,000745011801,2,240,,,,
000745011801,000745011802,2,240,,,,
000745011802,000745011801,2,240,,,,
000745012101,000745012101,2,240,,,,
000745012101,000745012102,2,240,,,,
000745012102,000745012101,2,240,,,,
000745012102,000745012102,2,240,,,,
000745012301,000745012301,2,240,,,,
000745012301,000745012302,2,240,,,,
000745012302,000745012301,2,240,,,,
000745012302,000745012302,2,240,,,,
000745012401,000745012401,2,240,,,,
000745012401,000745012402,2,240,,,,
000745012402,000745012401,2,240,,,,
000745012402,000745012402,2,240,,,,
000745013601,000745013601,2,240,,,,
000745013601,000745013602,2,240,,,,
000745013701,000745013701,2,240,,,,
000745013701,000745013702,2,240,,,,
000745013702,000745013701,2,240,,,,
000745013702,000745013702,2,240,,,,
000745100501,000745100501,2,240,,,,
000745100501,000745100502,2,240,,,,
000745100502,000745100501,2,240,,,,
000745100502,000745100502,2,240,,,,
000745100609,000745100609,2,240,,,,
000745100802,000745100801,2,240,,,,
000745100801,000745100802,2,240,,,,
000745200312,000745200311,2,240,,,,
000747000101,000747000101,2,240,,,,
000747000122,000747000122,2,240,,,,
000747000122,000747000121,2,240,,,,
000747000121,000747000122,2,240,,,,
000747000121,000747000121,2,240,,,,
000747000131,000747000131,2,240,,,,
000747000131,000747000132,2,240,,,,
000747000132,000747000131,2,240,,,,
000747000132,000747000132,2,240,,,,
000747000141,000747000141,2,240,,,,
000747000141,000747000142,2,240,,,,
000747000142,000747000141,2,240,,,,
000747000142,000747000142,2,240,,,,
000747000151,000747000151,2,240,,,,
000747000151,000747000152,2,240,,,,
000747000152,000747000151,2,240,,,,
000747000152,000747000152,2,240,,,,
000747000171,000747000171,2,240,,,,
000747000171,000747000172,2,240,,,,
000747000172,000747000171,2,240,,,,
000747000172,000747000172,2,240,,,,
000747000181,000747000181,2,240,,,,
000747000181,000747000182,2,240,,,,
000747000182,000747000181,2,240,,,,
000747000182,000747000182,2,240,,,,
000747000221,000747000221,2,240,,,,
000747000221,000747000222,2,240,,,,
000747000222,000747000221,2,240,,,,
000747000222,000747000222,2,240,,,,
000747000231,000747000231,2,240,,,,
000747000231,000747000232,2,240,,,,
000747000232,000747000231,2,240,,,,
000747000232,000747000232,2,240,,,,
000747000311,000747000311,2,240,,,,
000747000311,000747000312,2,240,,,,
000747000312,000747000311,2,240,,,,
000747000312,000747000312,2,240,,,,
000747000321,000747000321,2,240,,,,
000747000321,000747000322,2,240,,,,
000747000322,000747000321,2,240,,,,
000747000322,000747000322,2,240,,,,
000747000411,000747000411,2,240,,,,
000747000411,000747000412,2,240,,,,
000747000412,000747000411,2,240,,,,
000747000412,000747000412,2,240,,,,
000747000422,000747000422,2,240,,,,
000747000422,000747000421,2,240,,,,
000747000421,000747000422,2,240,,,,
000747000421,000747000421,2,240,,,,
000747000431,000747000431,2,240,,,,
000747000431,000747000432,2,240,,,,
000747000432,000747000431,2,240,,,,
000747000432,000747000432,2,240,,,,
000747000441,000747000441,2,240,,,,
000747000441,000747000442,2,240,,,,
000747000442,000747000441,2,240,,,,
000747000442,000747000442,2,240,,,,
000747000451,000747000451,2,240,,,,
000747000451,000747000452,2,240,,,,
000747000452,000747000451,2,240,,,,
000747000452,000747000452,2,240,,,,
000747000511,000747000511,2,240,,,,
000747000511,000747000512,2,240,,,,
000747000512,000747000511,2,240,,,,
000747000512,000747000512,2,240,,,,
000747000521,000747000521,2,240,,,,
000747000521,000747000522,2,240,,,,
000747000522,000747000521,2,240,,,,
000747000522,000747000522,2,240,,,,
000747000611,000747000611,2,240,,,,
000747000611,000747000612,2,240,,,,
000747000612,000747000611,2,240,,,,
000747000612,000747000612,2,240,,,,
000747000621,000747000621,2,240,,,,
000747000621,000747000622,2,240,,,,
000747000622,000747000621,2,240,,,,
000747000622,000747000622,2,240,,,,
000747000651,000747000651,2,240,,,,
000747000651,000747000652,2,240,,,,
000747000652,000747000651,2,240,,,,
000747000652,000747000652,2,240,,,,
000747000702,000747000701,2,240,,,,
000747000702,000747000702,2,240,,,,
000747000711,000747000711,2,240,,,,
000747000711,000747000712,2,240,,,,
000747000712,000747000711,2,240,,,,
000747000712,000747000712,2,240,,,,
000747000802,000747000802,2,240,,,,
000747000802,000747000801,2,240,,,,
000747000801,000747000802,2,240,,,,
000747000801,000747000801,2,240,,,,
000747000901,000747000901,2,240,,,,
000747000901,000747000902,2,240,,,,
000747000902,000747000901,2,240,,,,
000747000902,000747000902,2,240,,,,
000747100102,000747100101,2,240,,,,
000747100102,000747100102,2,240,,,,
000747100111,000747100111,2,240,,,,
000747100111,000747100112,2,240,,,,
000747100112,000747100111,2,240,,,,
000747100112,000747100112,2,240,,,,
000747100201,000747100201,2,240,,,,
000747100201,000747100202,2,240,,,,
000747100202,000747100201,2,240,,,,
000747100202,000747100202,2,240,,,,
000747100301,000747100301,2,240,,,,
000747100301,000747100302,2,240,,,,
000747100302,000747100301,2,240,,,,
000747100302,000747100302,2,240,,,,
000747200111,000747200112,2,240,,,,
000747200112,000747200111,2,240,,,,
000747200121,000747200122,2,240,,,,
000747200122,000747200121,2,240,,,,
000747200201,000747200202,2,240,,,,
000747200202,000747200201,2,240,,,,
000747200302,000747200301,2,240,,,,
000747200302,000747200302,2,240,,,,
000747200311,000747200311,2,240,,,,
000747200311,000747200312,2,240,,,,
000747200312,000747200311,2,240,,,,
000747200312,000747200312,2,240,,,,
000747300101,000747300101,2,240,,,,
000747300101,000747300102,2,240,,,,
000747300102,000747300101,2,240,,,,
000747300102,000747300102,2,240,,,,
000747300201,000747300202,2,240,,,,
000747300202,000747300201,2,240,,,,
000749000421,000749000422,2,240,,,,
000749000421,000749000429,2,240,,,,
000749000422,000749000421,2,240,,,,
000749000422,000749000429,2,240,,,,
000749000501,000749000501,2,240,,,,
000749000501,000749000502,2,240,,,,
000749000502,000749000501,2,240,,,,
000749000502,000749000502,2,240,,,,
000749101002,000749101002,2,240,,,,
000751000602,000751000601,2,240,,,,
000751000602,000751000602,2,240,,,,
000751000602,000860015501,2,240,,,,
000751000602,000860015502,2,240,,,,
000751000632,000751000632,2,240,,,,
000751000632,000751000631,2,240,,,,
000751000631,000751000632,2,240,,,,
000751000631,000751000631,2,240,,,,
000751000641,000751000641,2,240,,,,
000751000641,000751000642,2,240,,,,
000751000642,000751000641,2,240,,,,
000751000642,000751000642,2,240,,,,
000751000661,000751000661,2,240,,,,
000751000661,000751000662,2,240,,,,
000751000662,000751000661,2,240,,,,
000751000662,000751000662,2,240,,,,
000751002311,000751002311,2,240,,,,
000751002311,000751002312,2,240,,,,
000751002312,000751002311,2,240,,,,
000751002312,000751002312,2,240,,,,
000751002371,000751002371,2,240,,,,
000751002371,000751002372,2,240,,,,
000751002372,000751002371,2,240,,,,
000751002372,000751002372,2,240,,,,
000751002602,000751002601,2,240,,,,
000751002602,000751002602,2,240,,,,
000751002602,000751002603,2,240,,,,
000751002603,000751002601,2,240,,,,
000751002603,000751002602,2,240,,,,
000751002603,000751002603,2,240,,,,
000751002701,000751002701,2,240,,,,
000751002701,000751002702,2,240,,,,
000751002702,000751002701,2,240,,,,
000751002702,000751002702,2,240,,,,
000751002901,000860430401,2,240,,,,
000751002901,000860430402,2,240,,,,
000751002901,000751002901,2,240,,,,
000751002901,000751002902,2,240,,,,
000751002902,000860430401,2,240,,,,
000751002902,000860430402,2,240,,,,
000751002902,000751002901,2,240,,,,
000751002902,000751002902,2,240,,,,
000751003301,000751003301,2,240,,,,
000751003301,000751003302,2,240,,,,
000751003302,000751003301,2,240,,,,
000751003302,000751003302,2,240,,,,
000751003402,000751003401,2,240,,,,
000751003402,000751003402,2,240,,,,
000751003501,000751003501,2,240,,,,
000751003501,000751003502,2,240,,,,
000751003502,000751003501,2,240,,,,
000751003502,000751003502,2,240,,,,
000751004501,000751004501,2,240,,,,
000751004501,000751004502,2,240,,,,
000751004502,000751004501,2,240,,,,
000751004502,000751004502,2,240,,,,
000751004601,000751004601,2,240,,,,
000751004601,000751004602,2,240,,,,
000751004602,000751004601,2,240,,,,
